customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status
4946,726.0,14652,12,IL,Individual,5295.0,2033-10-20,Current
4947,707.0,36740,12,WA,Family,5333.0,2033-10-21,Current
4948,701.0,47036,12,FL,Family,2640.0,2033-10-22,Current
4949,666.0,3443,12,GA,Individual,4443.0,2033-10-23,Current
4950,616.0,26903,12,NY,Individual,2045.0,2033-10-24,Current
4951,706.0,36522,24,GA,Business,230.0,2033-10-25,Current
4952,638.0,31180,12,TX,Individual,2898.0,2033-10-26,Current
4953,789.0,24119,36,GA,Individual,3575.0,2033-10-27,Current
4954,709.0,13363,12,TX,Individual,5466.0,2033-10-28,Current
4955,651.0,46665,12,TX,Family,4601.0,2033-10-29,Current
4956,649.0,41164,12,CA,Business,4640.0,2033-10-30,Current
4957,675.0,34541,24,CA,Business,2978.0,2033-10-31,Current
4958,668.0,6465,18,FL,Family,3705.0,2033-11-01,Current
4959,736.0,5711,24,TX,Business,3105.0,2033-11-02,Current
4960,689.0,28198,24,FL,Family,2663.0,2033-11-03,Current
4961,643.0,25488,36,CA,Family,3609.0,2033-11-04,Default
4962,775.0,41515,24,FL,Business,4612.0,2033-11-05,Current
4963,682.0,26608,6,FL,Individual,3641.0,2033-11-06,Current
4964,718.0,30898,24,MI,Family,4015.0,2033-11-07,Default
4965,650.0,4919,36,MI,Family,5542.0,2033-11-08,Current
4966,698.0,34171,36,TX,Business,3749.0,2033-11-09,Current
4967,696.0,49241,12,IL,Business,2499.0,2033-11-10,Current
4968,586.0,23599,24,GA,Business,5345.0,2033-11-11,Current
4969,781.0,19965,12,FL,Business,4899.0,2033-11-12,Current
4970,745.0,17434,12,IL,Family,4993.0,2033-11-13,Current
4971,660.0,49246,24,CA,Individual,5439.0,2033-11-14,Current
4972,625.0,39649,36,NY,Individual,5185.0,2033-11-15,Current
4973,697.0,4999,18,GA,Family,4543.0,2033-11-16,Current
4974,684.0,17849,24,OH,Individual,8087.0,2033-11-17,Current
4975,698.0,13903,6,GA,Individual,2573.0,2033-11-18,Current
4976,690.0,8445,6,FL,Individual,3620.0,2033-11-19,Current
4977,705.0,38396,18,TX,Business,5951.0,2033-11-20,Current
4978,752.0,21040,12,TX,Individual,4714.0,2033-11-21,Current
4979,708.0,3246,24,FL,Business,5637.0,2033-11-22,Current
4980,628.0,34153,12,FL,Business,4755.0,2033-11-23,Current
4981,748.0,8212,18,WA,Individual,6561.0,2033-11-24,Current
4982,762.0,6339,18,GA,Individual,2989.0,2033-11-25,Current
4983,838.0,26142,12,MI,Family,6514.0,2033-11-26,Current
4984,624.0,22394,36,MI,Family,6256.0,2033-11-27,Default
4985,692.0,38136,18,OH,Individual,2685.0,2033-11-28,Current
4986,576.0,15186,18,IL,Individual,5446.0,2033-11-29,Current
4987,708.0,37607,24,OH,Individual,4435.0,2033-11-30,Current
4988,653.0,41973,12,NY,Individual,3590.0,2033-12-01,Current
4989,776.0,7395,24,NY,Individual,1667.0,2033-12-02,Current
4990,641.0,18290,12,WA,Individual,2984.0,2033-12-03,Default
4991,596.0,25151,12,TX,Family,5562.0,2033-12-04,Current
4992,656.0,6691,36,GA,Business,5721.0,2033-12-05,Current
4993,581.0,10470,24,NY,Family,4184.0,2033-12-06,Current
4994,718.0,6841,12,IL,Business,5725.0,2033-12-07,Current
4995,577.0,40116,24,GA,Family,5918.0,2033-12-08,Current
4996,681.0,20776,36,GA,Family,4732.0,2033-12-09,Current
4997,576.0,9060,12,MI,Individual,3416.0,2033-12-10,Current
4998,664.0,30584,6,TX,Individual,5162.0,2033-12-11,Current
4999,762.0,7300,18,NY,Business,5230.0,2033-12-12,Default
5000,698.0,6338,12,MI,Business,5511.0,2033-12-13,Current
5001,637.0,8487,12,NC,Individual,5798.0,2033-12-14,Current
5002,678.0,39282,24,CA,Individual,2457.0,2033-12-15,Current
5003,681.0,32529,6,NC,Family,3735.0,2033-12-16,Current
5004,704.0,33262,24,NC,Individual,1652.0,2033-12-17,Current
5005,612.0,14280,18,CA,Individual,5620.0,2033-12-18,Current
5006,710.0,46075,18,NC,Business,4182.0,2033-12-19,Current
5007,545.0,31804,24,NY,Family,5146.0,2033-12-20,Default
5008,649.0,12915,18,GA,Family,2286.0,2033-12-21,Default
5009,656.0,14158,12,MI,Business,6601.0,2033-12-22,Current
5010,712.0,11621,12,FL,Family,2708.0,2033-12-23,Current
5011,681.0,13547,24,WA,Family,5662.0,2033-12-24,Current
5012,610.0,26177,12,MI,Individual,4677.0,2033-12-25,Current
5013,631.0,49253,6,IL,Individual,4216.0,2033-12-26,Current
5014,690.0,5459,36,TX,Family,4095.0,2033-12-27,Current
5015,676.0,31768,36,NY,Individual,3543.0,2033-12-28,Current
5016,651.0,41041,12,MI,Individual,6443.0,2033-12-29,Current
5017,656.0,45225,6,NY,Individual,4519.0,2033-12-30,Current
5018,715.0,41191,24,OH,Individual,2596.0,2033-12-31,Current
5019,654.0,20434,24,CA,Individual,3924.0,2034-01-01,Default
5020,676.0,41247,12,FL,Family,4693.0,2034-01-02,Current
5021,788.0,18419,12,IL,Individual,5847.0,2034-01-03,Current
5022,609.0,38017,24,GA,Individual,3593.0,2034-01-04,Current
5023,587.0,38577,36,GA,Family,3693.0,2034-01-05,Default
5024,719.0,5921,24,MI,Business,4535.0,2034-01-06,Current
5025,646.0,7676,12,NC,Individual,5810.0,2034-01-07,Current
5026,664.0,23425,18,CA,Family,2447.0,2034-01-08,Current
5027,641.0,38185,24,NC,Family,5258.0,2034-01-09,Current
5028,667.0,16463,12,NC,Family,3804.0,2034-01-10,Current
5029,760.0,28474,12,IL,Individual,4013.0,2034-01-11,Current
5030,720.0,43935,12,NY,Business,7502.0,2034-01-12,Current
5031,723.0,4469,18,MI,Family,4205.0,2034-01-13,Current
5032,609.0,10292,18,GA,Business,5632.0,2034-01-14,Current
5033,622.0,28409,24,TX,Individual,5578.0,2034-01-15,Current
5034,538.0,26526,24,NC,Family,2730.0,2034-01-16,Current
5035,640.0,26465,36,OH,Family,1732.0,2034-01-17,Current
5036,728.0,33955,24,IL,Individual,5731.0,2034-01-18,Current
5037,706.0,29785,12,WA,Individual,2875.0,2034-01-19,Current
5038,669.0,24033,12,MI,Family,2004.0,2034-01-20,Current
5039,679.0,9931,18,OH,Individual,6039.0,2034-01-21,Current
5040,646.0,4091,6,NC,Family,2971.0,2034-01-22,Current
5041,690.0,28772,36,NY,Individual,3341.0,2034-01-23,Current
5042,718.0,19363,6,IL,Individual,7462.0,2034-01-24,Current
5043,599.0,31490,12,FL,Family,2010.0,2034-01-25,Current
5044,695.0,3260,18,TX,Individual,2616.0,2034-01-26,Current
5045,727.0,13456,18,IL,Business,3810.0,2034-01-27,Current
5046,659.0,25320,24,OH,Business,4140.0,2034-01-28,Current
5047,715.0,16435,18,GA,Family,3159.0,2034-01-29,Current
5048,821.0,45145,12,TX,Business,2762.0,2034-01-30,Current
5049,675.0,30025,12,FL,Business,6765.0,2034-01-31,Current
5050,700.0,31109,36,WA,Individual,4894.0,2034-02-01,Current
5051,643.0,23754,12,MI,Business,5378.0,2034-02-02,Current
5052,689.0,7301,12,NC,Individual,4294.0,2034-02-03,Current
5053,703.0,10207,18,CA,Individual,4934.0,2034-02-04,Current
5054,690.0,30920,12,NY,Family,5899.0,2034-02-05,Current
5055,629.0,25203,18,OH,Family,3006.0,2034-02-06,Default
5056,690.0,24545,24,IL,Individual,4897.0,2034-02-07,Current
5057,753.0,27016,24,GA,Individual,5544.0,2034-02-08,Current
5058,702.0,34098,24,NY,Family,6817.0,2034-02-09,Current
5059,728.0,11556,12,GA,Individual,7422.0,2034-02-10,Current
5060,668.0,49563,18,IL,Family,4605.0,2034-02-11,Current
5061,717.0,23102,6,OH,Family,6208.0,2034-02-12,Current
5062,694.0,41893,6,WA,Individual,495.0,2034-02-13,Current
5063,632.0,4924,18,WA,Individual,6828.0,2034-02-14,Current
5064,696.0,22479,12,FL,Family,3411.0,2034-02-15,Current
5065,630.0,42451,24,NC,Individual,4138.0,2034-02-16,Current
5066,648.0,21922,24,MI,Individual,5162.0,2034-02-17,Current
5067,689.0,21660,24,CA,Individual,4270.0,2034-02-18,Current
5068,695.0,49099,24,MI,Individual,4795.0,2034-02-19,Current
5069,621.0,12945,6,FL,Individual,6882.0,2034-02-20,Current
5070,733.0,3306,12,WA,Family,3924.0,2034-02-21,Current
5071,709.0,25959,12,GA,Family,2870.0,2034-02-22,Current
5072,645.0,7231,12,FL,Family,7220.0,2034-02-23,Current
5073,603.0,41796,12,NC,Business,5290.0,2034-02-24,Default
5074,673.0,15207,6,OH,Individual,7383.0,2034-02-25,Current
5075,658.0,42426,18,NC,Individual,5795.0,2034-02-26,Current
5076,686.0,9336,24,TX,Family,2515.0,2034-02-27,Current
5077,662.0,49664,24,NC,Family,5468.0,2034-02-28,Current
5078,580.0,12630,18,OH,Family,3024.0,2034-03-01,Default
5079,661.0,20256,18,NY,Family,4511.0,2034-03-02,Current
5080,665.0,36909,18,IL,Family,4386.0,2034-03-03,Current
5081,712.0,44168,24,OH,Individual,2074.0,2034-03-04,Current
5082,645.0,36719,6,NC,Family,3281.0,2034-03-05,Current
5083,764.0,45017,24,WA,Family,7808.0,2034-03-06,Current
5084,584.0,48704,18,FL,Business,4858.0,2034-03-07,Current
5085,746.0,33013,12,FL,Family,4237.0,2034-03-08,Current
5086,669.0,17455,6,FL,Family,7219.0,2034-03-09,Current
5087,723.0,7722,12,WA,Family,3906.0,2034-03-10,Current
5088,684.0,15812,18,GA,Business,4363.0,2034-03-11,Current
5089,737.0,33276,24,IL,Business,5986.0,2034-03-12,Current
5090,661.0,39776,12,OH,Family,3899.0,2034-03-13,Default
5091,625.0,13060,12,NC,Family,3380.0,2034-03-14,Current
5092,751.0,16056,36,GA,Individual,1119.0,2034-03-15,Current
5093,674.0,9655,12,NC,Family,3095.0,2034-03-16,Current
5094,691.0,25574,12,FL,Family,3081.0,2034-03-17,Current
5095,742.0,16027,12,NC,Family,4738.0,2034-03-18,Current
5096,628.0,7030,24,WA,Individual,3584.0,2034-03-19,Default
5097,710.0,27243,24,NY,Family,7737.0,2034-03-20,Current
5098,651.0,36289,18,NC,Individual,2914.0,2034-03-21,Current
5099,673.0,22739,36,GA,Family,6601.0,2034-03-22,Current
5100,684.0,37168,24,OH,Individual,4830.0,2034-03-23,Current
5101,605.0,47698,6,IL,Family,5710.0,2034-03-24,Current
5102,641.0,39491,24,FL,Individual,5619.0,2034-03-25,Current
5103,748.0,33013,6,TX,Individual,1173.0,2034-03-26,Current
5104,724.0,9579,24,OH,Family,4483.0,2034-03-27,Current
5105,677.0,21242,12,NY,Individual,4107.0,2034-03-28,Current
5106,692.0,7781,24,CA,Family,2801.0,2034-03-29,Current
5107,665.0,23448,12,NC,Business,5189.0,2034-03-30,Current
5108,748.0,48641,24,NC,Business,7075.0,2034-03-31,Current
5109,670.0,24446,12,IL,Individual,490.0,2034-04-01,Default
5110,692.0,14043,24,IL,Business,3698.0,2034-04-02,Current
5111,737.0,22853,12,FL,Individual,2631.0,2034-04-03,Current
5112,641.0,23079,36,TX,Business,4608.0,2034-04-04,Current
5113,758.0,20101,24,TX,Family,4012.0,2034-04-05,Current
5114,603.0,3642,12,WA,Individual,3591.0,2034-04-06,Current
5115,761.0,31016,36,FL,Individual,5534.0,2034-04-07,Current
5116,661.0,21932,12,FL,Individual,6954.0,2034-04-08,Current
5117,668.0,47653,24,NY,Family,8492.0,2034-04-09,Current
5118,585.0,27945,24,MI,Individual,3391.0,2034-04-10,Current
5119,657.0,10549,6,NY,Family,1769.0,2034-04-11,Current
5120,628.0,16397,36,NC,Family,5339.0,2034-04-12,Current
5121,650.0,28362,12,CA,Business,6916.0,2034-04-13,Default
5122,673.0,49539,12,FL,Business,5721.0,2034-04-14,Current
5123,728.0,36717,24,TX,Individual,6910.0,2034-04-15,Current
5124,690.0,26016,24,IL,Family,4162.0,2034-04-16,Current
5125,695.0,17732,6,CA,Business,3586.0,2034-04-17,Current
5126,625.0,29911,12,TX,Business,4673.0,2034-04-18,Current
5127,636.0,20866,24,TX,Individual,4004.0,2034-04-19,Current
5128,770.0,45607,6,CA,Individual,5495.0,2034-04-20,Current
5129,643.0,30621,36,IL,Individual,5955.0,2034-04-21,Default
5130,763.0,15823,24,MI,Individual,6072.0,2034-04-22,Current
5131,668.0,32986,12,WA,Individual,5266.0,2034-04-23,Default
5132,680.0,17690,12,FL,Individual,4869.0,2034-04-24,Current
5133,734.0,42107,18,NY,Family,5692.0,2034-04-25,Current
5134,744.0,13956,12,NC,Individual,1556.0,2034-04-26,Current
5135,674.0,24303,24,NY,Family,4816.0,2034-04-27,Current
5136,661.0,39533,36,TX,Individual,4579.0,2034-04-28,Current
5137,677.0,32674,18,FL,Business,4820.0,2034-04-29,Current
5138,697.0,38595,18,IL,Business,4369.0,2034-04-30,Current
5139,725.0,5058,12,IL,Family,5148.0,2034-05-01,Current
5140,680.0,14519,24,IL,Business,3638.0,2034-05-02,Current
5141,711.0,34115,24,NC,Individual,6194.0,2034-05-03,Current
5142,762.0,3730,24,NC,Family,5210.0,2034-05-04,Current
5143,699.0,4832,6,FL,Individual,4726.0,2034-05-05,Current
5144,696.0,44368,24,MI,Individual,3454.0,2034-05-06,Current
5145,604.0,25889,12,TX,Individual,5723.0,2034-05-07,Default
5146,548.0,42938,24,IL,Family,4810.0,2034-05-08,Current
5147,699.0,7179,24,IL,Individual,3367.0,2034-05-09,Current
5148,675.0,9299,24,IL,Family,4415.0,2034-05-10,Current
5149,654.0,10830,12,NC,Individual,5444.0,2034-05-11,Current
5150,692.0,47207,24,MI,Business,5327.0,2034-05-12,Current
5151,677.0,40570,6,NY,Family,5231.0,2034-05-13,Current
5152,736.0,25441,24,MI,Individual,4639.0,2034-05-14,Current
5153,684.0,9615,6,NC,Individual,6039.0,2034-05-15,Current
5154,643.0,9762,12,NY,Business,6357.0,2034-05-16,Current
5155,730.0,41311,12,CA,Individual,5606.0,2034-05-17,Current
5156,669.0,27709,24,FL,Family,3619.0,2034-05-18,Current
5157,706.0,40651,18,CA,Family,2913.0,2034-05-19,Current
5158,656.0,26434,24,FL,Individual,3684.0,2034-05-20,Current
5159,648.0,24343,24,IL,Individual,7430.0,2034-05-21,Current
5160,684.0,18739,24,CA,Individual,4923.0,2034-05-22,Default
5161,681.0,3666,12,NC,Individual,7690.0,2034-05-23,Current
5162,704.0,36044,24,TX,Individual,4320.0,2034-05-24,Default
5163,667.0,30883,18,NY,Individual,4112.0,2034-05-25,Current
5164,588.0,17063,6,GA,Individual,4389.0,2034-05-26,Current
5165,658.0,36649,12,OH,Individual,4362.0,2034-05-27,Current
5166,720.0,37828,12,TX,Business,3340.0,2034-05-28,Current
5167,665.0,42470,6,CA,Family,2777.0,2034-05-29,Current
5168,668.0,12429,12,NY,Family,5252.0,2034-05-30,Default
5169,729.0,35926,6,CA,Individual,6082.0,2034-05-31,Current
5170,644.0,40997,18,CA,Individual,8167.0,2034-06-01,Current
5171,603.0,43724,12,WA,Business,3849.0,2034-06-02,Current
5172,672.0,35269,12,GA,Family,3971.0,2034-06-03,Current
5173,656.0,34704,36,WA,Individual,3343.0,2034-06-04,Current
5174,632.0,31391,18,WA,Individual,6189.0,2034-06-05,Default
5175,671.0,27187,12,MI,Family,5722.0,2034-06-06,Current
5176,705.0,48334,18,NC,Business,3185.0,2034-06-07,Current
5177,680.0,5526,12,NC,Individual,3147.0,2034-06-08,Current
5178,695.0,27686,6,WA,Family,5929.0,2034-06-09,Current
5179,771.0,10803,6,IL,Family,5075.0,2034-06-10,Current
5180,663.0,35668,36,MI,Business,5638.0,2034-06-11,Current
5181,694.0,9574,24,CA,Business,3176.0,2034-06-12,Current
5182,655.0,11733,24,GA,Individual,1683.0,2034-06-13,Current
5183,638.0,10257,36,WA,Family,3188.0,2034-06-14,Current
5184,651.0,39051,36,GA,Family,5532.0,2034-06-15,Current
5185,656.0,18909,24,FL,Family,7667.0,2034-06-16,Current
5186,698.0,27146,24,MI,Business,3856.0,2034-06-17,Current
5187,797.0,14802,12,GA,Business,7914.0,2034-06-18,Current
5188,644.0,10896,12,CA,Individual,5745.0,2034-06-19,Current
5189,659.0,31133,18,FL,Individual,2410.0,2034-06-20,Current
5190,677.0,16526,18,IL,Family,4821.0,2034-06-21,Current
5191,700.0,14278,36,CA,Individual,5796.0,2034-06-22,Current
5192,693.0,49010,18,OH,Individual,862.0,2034-06-23,Current
5193,744.0,28551,24,NC,Individual,5467.0,2034-06-24,Current
5194,559.0,28298,18,TX,Business,6259.0,2034-06-25,Default
5195,561.0,38338,12,NY,Individual,5098.0,2034-06-26,Current
5196,655.0,25191,18,TX,Family,4407.0,2034-06-27,Default
5197,735.0,36092,18,IL,Individual,4241.0,2034-06-28,Current
5198,602.0,26871,18,NC,Individual,4153.0,2034-06-29,Default
5199,530.0,12721,18,GA,Individual,2736.0,2034-06-30,Current
5200,709.0,41413,12,MI,Individual,3469.0,2034-07-01,Current
5201,692.0,33279,18,CA,Business,3875.0,2034-07-02,Current
5202,625.0,17404,24,NC,Business,4670.0,2034-07-03,Current
5203,631.0,7486,18,NC,Family,3665.0,2034-07-04,Current
5204,632.0,38198,18,WA,Individual,3196.0,2034-07-05,Default
5205,686.0,31687,6,NY,Family,5640.0,2034-07-06,Current
5206,649.0,16156,12,CA,Individual,5056.0,2034-07-07,Current
5207,705.0,3567,12,NC,Individual,3691.0,2034-07-08,Current
5208,537.0,5179,18,WA,Family,5259.0,2034-07-09,Current
5209,637.0,5019,18,FL,Family,3820.0,2034-07-10,Current
5210,624.0,18919,24,IL,Individual,4595.0,2034-07-11,Current
5211,667.0,22703,12,IL,Individual,5963.0,2034-07-12,Current
5212,653.0,21704,6,MI,Business,3594.0,2034-07-13,Default
5213,720.0,21030,18,MI,Individual,2741.0,2034-07-14,Current
5214,587.0,6909,18,NC,Business,4282.0,2034-07-15,Current
5215,682.0,11015,18,NC,Business,2455.0,2034-07-16,Default
5216,708.0,6420,24,CA,Family,4084.0,2034-07-17,Current
5217,773.0,19740,24,NY,Individual,4079.0,2034-07-18,Current
5218,656.0,43253,12,NC,Family,804.0,2034-07-19,Current
5219,696.0,33328,36,IL,Individual,5296.0,2034-07-20,Current
5220,590.0,22465,12,GA,Individual,4226.0,2034-07-21,Default
5221,560.0,7131,24,NC,Family,6273.0,2034-07-22,Default
5222,722.0,13652,24,WA,Individual,4823.0,2034-07-23,Current
5223,680.0,24507,24,IL,Individual,5603.0,2034-07-24,Current
5224,739.0,26806,12,NC,Family,6285.0,2034-07-25,Current
5225,611.0,22171,12,TX,Family,4302.0,2034-07-26,Current
5226,706.0,23593,18,TX,Individual,4499.0,2034-07-27,Default
5227,773.0,12470,12,TX,Individual,2140.0,2034-07-28,Current
5228,701.0,47308,6,NY,Individual,6359.0,2034-07-29,Current
5229,694.0,24326,18,OH,Individual,4281.0,2034-07-30,Current
5230,680.0,7597,18,WA,Family,2991.0,2034-07-31,Current
5231,601.0,40304,24,WA,Family,5610.0,2034-08-01,Default
5232,748.0,33788,12,IL,Family,1230.0,2034-08-02,Current
5233,649.0,45725,24,GA,Individual,3856.0,2034-08-03,Current
5234,705.0,39930,12,IL,Individual,5862.0,2034-08-04,Current
5235,602.0,36071,24,CA,Individual,3843.0,2034-08-05,Current
5236,621.0,8067,18,FL,Individual,3423.0,2034-08-06,Current
5237,752.0,8024,18,TX,Individual,3876.0,2034-08-07,Current
5238,663.0,10715,24,GA,Individual,1485.0,2034-08-08,Default
5239,753.0,34770,12,FL,Individual,5573.0,2034-08-09,Current
5240,676.0,14226,12,FL,Family,4316.0,2034-08-10,Current
5241,588.0,38399,18,FL,Family,4092.0,2034-08-11,Current
5242,725.0,16412,12,NY,Family,4097.0,2034-08-12,Current
5243,651.0,47415,18,NC,Individual,4521.0,2034-08-13,Current
5244,715.0,15569,12,FL,Business,5480.0,2034-08-14,Current
5245,681.0,5369,24,NC,Business,4422.0,2034-08-15,Current
5246,603.0,47427,24,MI,Individual,2458.0,2034-08-16,Current
5247,688.0,35021,6,TX,Family,5363.0,2034-08-17,Current
5248,790.0,3528,24,FL,Business,5248.0,2034-08-18,Current
5249,705.0,46270,12,WA,Family,4808.0,2034-08-19,Current
5250,677.0,33314,12,NC,Individual,6113.0,2034-08-20,Current
5251,734.0,40443,12,WA,Individual,4546.0,2034-08-21,Current
5252,691.0,21047,24,WA,Family,6167.0,2034-08-22,Current
5253,690.0,22748,18,OH,Individual,6611.0,2034-08-23,Default
5254,625.0,38109,24,FL,Business,5373.0,2034-08-24,Current
5255,692.0,16919,12,MI,Family,3378.0,2034-08-25,Current
5256,732.0,18256,36,GA,Individual,4304.0,2034-08-26,Current
5257,638.0,7905,24,WA,Family,6358.0,2034-08-27,Current
5258,751.0,11884,12,TX,Family,2254.0,2034-08-28,Current
5259,675.0,31906,24,CA,Individual,3912.0,2034-08-29,Default
5260,636.0,44911,18,WA,Individual,3986.0,2034-08-30,Current
5261,730.0,8950,12,TX,Business,3202.0,2034-08-31,Current
5262,666.0,4360,12,IL,Family,5809.0,2034-09-01,Current
5263,718.0,40895,6,TX,Individual,5065.0,2034-09-02,Default
5264,665.0,24946,24,NY,Individual,3433.0,2034-09-03,Current
5265,677.0,11730,18,GA,Family,5408.0,2034-09-04,Current
5266,705.0,25161,12,IL,Family,4262.0,2034-09-05,Current
5267,695.0,30738,12,OH,Individual,3165.0,2034-09-06,Current
5268,580.0,6925,18,TX,Family,3431.0,2034-09-07,Default
5269,624.0,11463,18,TX,Individual,5154.0,2034-09-08,Current
5270,726.0,20412,24,NC,Individual,5909.0,2034-09-09,Current
5271,673.0,25402,36,MI,Family,3770.0,2034-09-10,Current
5272,654.0,37010,18,GA,Individual,5317.0,2034-09-11,Default
5273,612.0,28717,18,NY,Business,6873.0,2034-09-12,Current
5274,626.0,44552,12,WA,Individual,2612.0,2034-09-13,Current
5275,579.0,12797,24,NY,Family,5034.0,2034-09-14,Current
5276,675.0,23594,12,OH,Individual,5746.0,2034-09-15,Current
5277,650.0,9406,12,FL,Individual,4357.0,2034-09-16,Current
5278,632.0,16965,24,FL,Family,6357.0,2034-09-17,Current
5279,677.0,16733,6,NY,Individual,7798.0,2034-09-18,Current
5280,698.0,29926,12,OH,Family,5015.0,2034-09-19,Current
5281,785.0,31783,24,WA,Family,4150.0,2034-09-20,Current
5282,604.0,20824,12,IL,Family,5965.0,2034-09-21,Default
5283,738.0,39394,12,MI,Family,5763.0,2034-09-22,Current
5284,729.0,45842,18,MI,Family,722.0,2034-09-23,Current
5285,641.0,31287,18,NY,Family,4496.0,2034-09-24,Current
5286,690.0,19568,12,MI,Family,3908.0,2034-09-25,Current
5287,657.0,33436,36,NY,Business,5095.0,2034-09-26,Current
5288,689.0,24380,6,FL,Individual,4210.0,2034-09-27,Current
5289,755.0,27796,24,TX,Family,4372.0,2034-09-28,Current
5290,710.0,11031,6,IL,Individual,3205.0,2034-09-29,Current
5291,705.0,24947,18,MI,Individual,5602.0,2034-09-30,Default
5292,658.0,6188,12,CA,Individual,6983.0,2034-10-01,Current
5293,606.0,28669,12,FL,Business,3228.0,2034-10-02,Current
5294,670.0,38713,12,OH,Family,2404.0,2034-10-03,Current
5295,740.0,34813,18,CA,Family,4530.0,2034-10-04,Current
5296,604.0,9765,18,NC,Individual,4457.0,2034-10-05,Default
5297,627.0,26171,12,MI,Individual,6256.0,2034-10-06,Current
5298,686.0,13807,36,NY,Business,2656.0,2034-10-07,Current
5299,631.0,13204,12,MI,Individual,3693.0,2034-10-08,Current
5300,640.0,30066,18,WA,Individual,1278.0,2034-10-09,Current
5301,659.0,45120,12,WA,Individual,6562.0,2034-10-10,Current
5302,612.0,40367,18,GA,Family,4876.0,2034-10-11,Current
5303,631.0,25658,24,IL,Individual,3805.0,2034-10-12,Current
5304,715.0,40081,18,WA,Individual,2517.0,2034-10-13,Default
5305,615.0,37986,12,TX,Family,2654.0,2034-10-14,Current
5306,600.0,16786,12,NY,Individual,5121.0,2034-10-15,Current
5307,648.0,32283,24,MI,Family,2839.0,2034-10-16,Current
5308,717.0,3056,12,IL,Individual,4656.0,2034-10-17,Current
5309,670.0,48301,12,IL,Individual,7564.0,2034-10-18,Current
5310,657.0,35911,12,NC,Family,3979.0,2034-10-19,Current
5311,682.0,42986,12,CA,Business,3058.0,2034-10-20,Current
5312,593.0,11559,12,GA,Family,5073.0,2034-10-21,Default
5313,705.0,29058,24,MI,Family,2661.0,2034-10-22,Default
5314,699.0,25745,24,GA,Individual,7080.0,2034-10-23,Current
5315,660.0,3615,18,IL,Individual,6605.0,2034-10-24,Current
5316,730.0,11062,12,WA,Individual,4254.0,2034-10-25,Current
5317,624.0,31214,18,FL,Business,3154.0,2034-10-26,Current
5318,736.0,47288,18,GA,Business,3861.0,2034-10-27,Current
5319,688.0,41745,18,TX,Business,4057.0,2034-10-28,Current
5320,663.0,47187,6,FL,Individual,5075.0,2034-10-29,Current
5321,679.0,45548,36,NY,Family,6059.0,2034-10-30,Current
5322,675.0,13681,18,FL,Family,2945.0,2034-10-31,Current
5323,741.0,9984,36,TX,Family,6016.0,2034-11-01,Current
5324,626.0,30579,6,CA,Family,5427.0,2034-11-02,Current
5325,642.0,28274,12,MI,Family,3738.0,2034-11-03,Default
5326,732.0,40739,12,GA,Individual,2870.0,2034-11-04,Current
5327,650.0,30399,24,WA,Individual,4674.0,2034-11-05,Default
5328,725.0,34481,12,CA,Individual,2911.0,2034-11-06,Default
5329,765.0,3944,24,TX,Individual,6036.0,2034-11-07,Current
5330,660.0,31457,24,CA,Individual,2814.0,2034-11-08,Current
5331,714.0,12114,24,GA,Individual,5322.0,2034-11-09,Current
5332,622.0,42846,24,CA,Individual,4379.0,2034-11-10,Current
5333,718.0,21130,24,NY,Family,3659.0,2034-11-11,Current
5334,690.0,15312,24,NC,Business,4346.0,2034-11-12,Current
5335,704.0,35596,12,GA,Business,6120.0,2034-11-13,Current
5336,648.0,41551,24,MI,Individual,2712.0,2034-11-14,Current
5337,597.0,12751,24,FL,Individual,3882.0,2034-11-15,Default
5338,705.0,9907,12,GA,Individual,3372.0,2034-11-16,Current
5339,577.0,31114,36,TX,Business,4442.0,2034-11-17,Default
5340,664.0,28009,6,CA,Family,3473.0,2034-11-18,Current
5341,727.0,22310,12,GA,Individual,1848.0,2034-11-19,Current
5342,690.0,38725,12,CA,Business,2917.0,2034-11-20,Current
5343,777.0,21996,12,WA,Individual,6957.0,2034-11-21,Current
5344,731.0,9047,24,OH,Business,4870.0,2034-11-22,Current
5345,647.0,42017,36,MI,Individual,4819.0,2034-11-23,Current
5346,681.0,31767,24,IL,Individual,4076.0,2034-11-24,Current
5347,678.0,19347,36,OH,Family,4423.0,2034-11-25,Current
5348,601.0,39527,12,GA,Business,3855.0,2034-11-26,Current
5349,633.0,27102,12,TX,Business,5290.0,2034-11-27,Default
5350,652.0,7263,18,NC,Family,4651.0,2034-11-28,Current
5351,578.0,46049,24,MI,Individual,2743.0,2034-11-29,Default
5352,682.0,4902,6,IL,Individual,4881.0,2034-11-30,Default
5353,668.0,33823,36,WA,Business,812.0,2034-12-01,Default
5354,596.0,33540,24,NC,Family,5121.0,2034-12-02,Default
5355,700.0,38335,36,FL,Family,2386.0,2034-12-03,Current
5356,716.0,13190,12,CA,Individual,4356.0,2034-12-04,Current
5357,691.0,43843,18,OH,Family,2708.0,2034-12-05,Current
5358,664.0,30690,24,NC,Individual,4504.0,2034-12-06,Current
5359,710.0,5994,24,CA,Family,5367.0,2034-12-07,Current
5360,714.0,40997,12,IL,Business,6754.0,2034-12-08,Current
5361,695.0,5010,36,WA,Family,2188.0,2034-12-09,Current
5362,639.0,10377,24,IL,Individual,5963.0,2034-12-10,Current
